FacDerivedStctyFIPS,SDWAFormalActionCount,FacDateLastPenalty,SDWISFlag,FacState,FacDerivedHuc,FacTotalPenalties,SDWAInspections5yr,SDWAIDs,FacLastPenaltyAmt,FacName,FacZip,FacEPARegion,FacDerivedZip,NC,FacFormalActionCount,ViolFlag,FacReferencePoint,FacCity,FacImpWaterFlg,FacPenaltyCount,FacFIPSCode,SDWA3yrComplQtrsHistory,FacDerivedWBD,FacLat,FacCollectionMethod,CurrVioFlag,FacStdCountyName,SDWAInformalCount,RegistryID,FacStreet,FacAccuracyMeters,FacCounty,FacLong
47093,,11/29/2016,Y,TN,06010104,"$1,174,000",,TN0004314,"$1,174,000",CEMEX CONSTRUCTION MATERIALS ATLANTIC - KNOXVILLE PLANT,37924,04,37924,Y,1,1,CENTER OF A FACILITY OR STATION,KNOXVILLE,,1,47093,____________U,060101040308,36.022505,INTERPOLATION-MAP,1,KNOX COUNTY,,110009789318,6212 CEMENT PLANT RD,50,KNOX,-83.834408
,,,Y,TN,,$0,,TN0000101,,CENTER GROVE-WINCHESTER SPGS,,04,,N,0,0,,ESTILL SPRINGS,,,,____________U,,35.256289,Place Name Centroid,0,,,110012858069,,20000,FRANKLIN,-86.120706
,,,Y,TN,,$0,,TN0000103,,CENTERVILLE WATER SYSTEM,,04,,Y,0,1,,CENTERVILLE,,,,VVVVVVVVSVVVU,,35.826052,Place Name Centroid,1,,4,110012858087,,20000,HICKMAN,-87.437441
,,,Y,TN,,$0,,TN0005096,,CERRO GORDO BAPTIST CHURCH,,04,,N,0,0,,,,,,____________U,,35.606056,County Centroid,0,,,110052582308,,30000,MADISON,-88.833424
,,,Y,TN,,$0,,TN0005067,,CHALET VILLAGE HOA,,04,,N,0,0,,,,,,____________U,,35.688185,County Centroid,0,,,110051863319,,30000,BLOUNT,-83.922973
,,,Y,TN,,$0,,TN0000849,,CHALET VILLAGE NORTH,,04,,N,0,0,,,,,,____________U,,35.791284,County Centroid,0,,,110012846509,,30000,SEVIER,-83.521955
47137,2,,Y,TN,05130105,$0,,TN0000875,,CHANUTE-PALL MALL UTILITY DIST,38577,04,38577,Y,2,1,CENTER OF A FACILITY OR STATION,PALL MALL,,,47137,SSSVVVVSSSSSU,051301050403,36.58446,ADDRESS MATCHING-HOUSE NUMBER,1,PICKETT COUNTY,37,110012846821,2180 PARKER RD,30,FENTRESS,-85.06053
,,,Y,TN,,$0,,TN0000104,,CHAPEL HILL WATER SYSTEM,,04,,N,0,0,,CHAPEL HILL,,,,____________U,,35.62873,Place Name Centroid,0,,,110012856953,,20000,MARSHALL,-86.694932
,,,Y,TN,,$0,,TN0004556,,CHARIT CREEK LODGE,,04,,N,0,0,,,,,,____________U,,36.437239,County Centroid,0,,,110052577145,,30000,SCOTT,-84.498386
,,,Y,TN,,$0,,TN0000138,,CHEROKEE HILLS UTILITY DIST,,04,,Y,0,1,,COPPERHILL,,,,VVVVVVVVVVVVU,,34.996521,Place Name Centroid,1,,,110012856141,,20000,POLK,-84.38631
,,,Y,TN,,$0,,TN0004885,,CHEROKEE LANDING RESORT,,04,,N,0,0,,,,,,____________U,,35.218131,County Centroid,0,,,110052732977,,30000,HARDEMAN,-88.989037
,,,Y,TN,,$0,,TN0004024,,CHICKASAW ST PARK LAKE LAJOIE GROUP CAMP,,04,,Y,0,1,,,,,,VVVVVVVVVVVVU,,35.218131,County Centroid,1,,9,110051895892,,30000,HARDEMAN,-88.989037
,,,Y,TN,,$0,,TN0004260,,CHILHOWEE - USFS,,04,,N,0,0,,,,,,____________U,,35.109437,County Centroid,0,,,110052579438,,30000,POLK,-84.541112
,,,Y,TN,,$0,,TN0001264,,CHIMNEYS PICNIC AREA,,04,,N,0,0,,,,,,____________U,,35.791284,County Centroid,0,,,110052565782,,30000,SEVIER,-83.521955
,,,Y,TN,,$0,,TN0000108,,CHUCKEY UTILITY DISTRICT,37745,04,,N,0,0,,GREENEVILLE,,,47059,____________U,,36.255022,Zip Code Centroid,0,GREENE COUNTY,,110012855703,800 W ANDREW JOHNSON HWY,10000,GREENE,-82.826579
47025,,,Y,TN,06010205,$0,,TN0000113,,CLAIBORNE UTILITIES DISTRICT,37825,04,37825,N,0,0,CENTER OF A FACILITY OR STATION,NEW TAZEWELL,,,47025,____________U,060102060401,36.44002,ADDRESS MATCHING-HOUSE NUMBER,0,CLAIBORNE COUNTY,3,110012855758,620 DAVIS DR,30,CLAIBORNE,-83.58056
,,,Y,TN,,$0,,TN0000115,,CLARKSBURG UTILITY DISTRICT,38301,04,,N,0,0,,JACKSON,,,47113,____________U,,35.624475,Zip Code Centroid,0,MADISON COUNTY,,110012951528,"3252 HIGHWAY 22, YUMA",10000,MADISON,-88.831486
,,,Y,TN,,$0,,TN0000116,,CLARKSVILLE WATER DEPARTMENT,,04,,N,0,0,,CLARKSVILLE,,,,____________U,,36.56643,Place Name Centroid,0,,,110012855776,,20000,MONTGOMERY,-87.345216
47025,,,Y,TN,05130101,$0,,TN0000826,,CLEAR FORK UTILITY DISTRICT,37715,04,37715,Y,0,1,CENTER OF A FACILITY OR STATION,CLAIRFIELD,,,47025,__________VVU,051301010601,36.55894,ADDRESS MATCHING-HOUSE NUMBER,1,CLAIBORNE COUNTY,3,110012946795,115 ROGERSTON RD PO BOX 63,30,CLAIBORNE,-83.94187
47011,,,Y,TN,06020002,$0,,TN0000117,,CLEVELAND UTILITIES,37311,04,37311,N,0,0,CENTER OF A FACILITY OR STATION,CLEVELAND,,,47011,____________U,060200021404,35.18823,ADDRESS MATCHING-HOUSE NUMBER,0,BRADLEY COUNTY,,110012855883,2450 GUTHRIE AVE NW,30,BRADLEY,-84.88453
,1,,Y,TN,,$0,,TN0000119,,CLIFTON WATER DEPT,,04,,Y,1,1,,,,,,VVVVVVSVVVVVU,,35.242687,County Centroid,1,,16,110012855954,,30000,WAYNE,-87.819703
,,,Y,TN,,$0,,TN0005194,,"CLIMB WORKS, LLC",,04,,N,0,0,,,,,,____________U,,35.791284,County Centroid,0,,1,TN0005194,,30000,Sevier,-83.521955
,,,Y,TN,,$0,,TN0005150,,CLINCH K-12 SCHOOL (NEW BUILDING),,04,,N,0,0,,,,,,____________U,,36.452206,County Centroid,0,,,110052537545,,30000,HAWKINS,-82.931386
,,,Y,TN,,$0,,TN0004030,,CLINCH MOUNTAIN LOOKOUT REST.,,04,,Y,0,1,,,,,,_VVVVVVVVVVVU,,36.277463,County Centroid,1,,1,110052631835,,30000,GRAINGER,-83.509493
47001,,,Y,TN,06010207,$0,,TN0000120,,CLINTON UTILITIES BOARD,37716,04,37716,N,0,0,ENTRANCE POINT OF A FACILITY OR STATION,CLINTON,,,47001,____________U,060102070403,36.11524,ADDRESS MATCHING-HOUSE NUMBER,0,ANDERSON COUNTY,,110012951564,1001 N CHARLES G SEIVERS BLVD,50,ANDERSON,-84.11998
,,,Y,TN,,$0,,TN0002093,,CLYDETON BOAT DOCK,,04,,N,0,0,,,,,,____________U,,36.04044,County Centroid,0,,,110052532899,,30000,HUMPHREYS,-87.790625
,,,Y,TN,,$0,,TN0004841,,COCHRAN'S LAKEVIEW CAMPGROUND,,04,,N,0,0,,,,,,____________U,,36.510212,County Centroid,0,,,110052519342,,30000,SULLIVAN,-82.299397
,,,Y,TN,,$0,,TN0001714,,COFFEE RIDGE MISS BAPTIST CHUR,,04,,Y,0,1,,,,,,VVVVVVVVVVVVU,,36.100215,County Centroid,1,,5,110052532256,,30000,UNICOI,-82.418245
,,,Y,TN,,$0,,TN0002942,,COKER CREEK ELEMENTARY SCHOOL,,04,,N,0,0,,,,,,____________U,,35.447666,County Centroid,0,,,110052598140,,30000,MONROE,-84.249786
,,,Y,TN,,$0,,TN0002990,,COKER CREEK VILLAGE,,04,,N,0,0,,,,,,____________U,,35.447666,County Centroid,0,,,110052670579,,30000,MONROE,-84.249786
,,,Y,TN,,$0,,TN0000485,,COLD SPRINGS UTILITY DISTRICT,,04,,N,0,0,,MOUNTAIN CITY,,,,____________U,,36.469357,Place Name Centroid,0,,,110012852617,,20000,JOHNSON,-81.804934
47157,,,Y,TN,08010211,$0,,TN0000126,,COLLIERVILLE WATER DEPT,38017,04,38017,N,0,0,ENTRANCE POINT OF A FACILITY OR STATION,COLLIERVILLE,,,47157,____________U,080102110101,35.024723,ADDRESS MATCHING-HOUSE NUMBER,0,SHELBY COUNTY,,110012856025,4525 FLEMING RD,50,SHELBY,-89.70667
,,,Y,TN,,$0,,TN0000127,,COLLINWOOD WATER DEPT,,04,,Y,0,1,,COLLINWOOD,,,,VVVVVVVVVVVVU,,35.174753,Place Name Centroid,1,,5,110012951680,,20000,WAYNE,-87.743466
,,,Y,TN,,$0,2,TN0000128,,COLUMBIA WATER SYSTEM,,04,,N,0,0,,COLUMBIA,,,,____________U,,35.622509,Place Name Centroid,0,,,110012856043,,20000,MAURY,-87.049766
,,,Y,TN,,$0,,TN0000791,,CONSOLIDATED U D OF RUTHERFORD,,04,,N,0,1,,MURFREESBORO,,,,__V_________U,,35.852209,Place Name Centroid,0,,3,110012946553,,20000,RUTHERFORD,-86.416062
,,,Y,TN,,$0,,TN0000134,,COOKEVILLE BOAT DOCK ROAD UD,,04,,Y,0,1,,COOKEVILLE,,,,VVVVVVVVVVVVU,,36.147686,Place Name Centroid,1,,9,110012951751,,20000,PUTNAM,-85.505233
,,,Y,TN,,$0,,TN0000133,,COOKEVILLE WATER DEPT,,04,,Y,0,1,,COOKEVILLE,,,,VVVVVVVVVVVVU,,36.147686,Place Name Centroid,1,,5,110012856061,,20000,PUTNAM,-85.505233
,,,Y,TN,,$0,,TN0005091,,COOKIE JAR CAFE,,04,,N,0,0,,,,,,____________U,,35.372335,County Centroid,0,,,110052728544,,30000,SEQUATCHIE,-85.410344
47139,,,Y,TN,06020003,$0,,TN0000844,,COPPER BASIN UTILITY DISTRICT,37391,04,37317,Y,0,1,CENTER OF A FACILITY OR STATION,TURTLETOWN,,,47139,VVVVVVVVVVVVU,060200030209,35.072301,INTERPOLATION-MAP,1,POLK COUNTY,5,110012846395,2597 HIGHWAY 68,50,POLK,-84.403258
,1,,Y,TN,,$0,1,TN0000136,,COPPERHILL WATER DEPT.,,04,,Y,1,1,,COPPERHILL,,,,VVVVVVVVVVVVU,,34.996521,Place Name Centroid,1,,15,110012856123,,20000,POLK,-84.38631
47159,,,Y,TN,05130106,$0,,TN0000096,,CORDELL HULL UTILITY DISTRICT,37030,04,37030,Y,0,1,CENTER OF A FACILITY OR STATION,CARTHAGE,,,47159,_________VVVU,051301060310,36.29421,ADDRESS MATCHING-HOUSE NUMBER,1,SMITH COUNTY,4,110012857943,209 TURKEY CREEK HWY,30,SMITH,-85.9536
,,,Y,TN,,$0,,TN0001265,,COSBY CAMPGROUND,,04,,N,0,0,,,,,,____________U,,35.916198,County Centroid,0,,,110052565791,,30000,COCKE,-83.119223
,,,Y,TN,,$0,,TN0008003,,COUNTRY ACRES FARM,,04,,Y,0,1,,,,,,_____VVVVVVVU,,35.688185,County Centroid,1,,3,110012947678,,30000,BLOUNT,-83.922973
,,,Y,TN,,$0,,TN0000933,,COUNTRY JUNCTION RESORT,,04,,N,0,1,,SPRINGVILLE,,,,VVVVVVVVVVVVU,,36.284624,Post Office Name Centroid,0,,5,110012844342,,20000,HENRY,-88.140574
,,,Y,TN,,$0,,TN0004978,,COUNTY LINE TAVERN AND T.P.,,04,,N,0,0,,,,,,____________U,,35.447666,County Centroid,0,,,110051868564,,30000,MONROE,-84.249786
,,,Y,TN,,$0,,TN0008132,,COUNTY LINE TRAILER PARK,,04,,N,0,0,,,,,,____________U,,35.991694,County Centroid,0,,,110012841764,,30000,GIBSON,-88.933776
,,,Y,TN,,$0,,TN0000006,,COUNTY WIDE U. D.,,04,,N,0,0,,,,,,____________U,,35.811312,County Centroid,0,,,110012859852,,30000,CROCKETT,-89.135349
,,,Y,TN,,$0,,TN0005051,,COVE CREEK CAMPGROUND,,04,,N,0,1,,,,,,VVVVVVV_____U,,36.284744,County Centroid,0,,3,110051886045,,30000,CARTER,-82.126593
,,,Y,TN,,$0,,TN0005188,,COVE CREEK CAMPGROUND #2,,04,,N,0,0,,,,,,____________U,,36.284744,County Centroid,0,,,TN0005188,,30000,Carter,-82.126593
,,,Y,TN,,$0,,TN0000998,,COVE MOUNTAIN MOBILE HOME PARK,,04,,N,0,1,,,,,,VVVVVV______U,,35.791284,County Centroid,0,,5,110012843450,,30000,SEVIER,-83.521955
,,,Y,TN,,$0,,TN0003407,,COVINGTON MUNICIPAL AIRPORT,,04,,Y,0,1,,,,,,VVVVVVVVVVVVU,,35.500297,County Centroid,1,,2,110052491978,,30000,TIPTON,-89.763708
,,,Y,TN,,$0,,TN0000144,,COVINGTON WATER DEPT,,04,,Y,0,1,,COVINGTON,,,,VVVVVVVVVVVVU,,35.565029,Place Name Centroid,1,,2,110012856203,,20000,TIPTON,-89.648342
,,,Y,TN,,$0,,TN0000146,,COWAN BOARD OF PUBLIC UTILITIE,,04,,Y,0,1,,COWAN,,,,VVVVVVVVVVVVU,,35.163029,Place Name Centroid,1,,5,110012856249,,20000,FRANKLIN,-86.01404
47035,,,Y,TN,06010208,$0,,TN0000147,,CRAB ORCHARD UTILITY DISTRICT,38555,04,38555,N,0,0,ENTRANCE POINT OF A FACILITY OR STATION,CROSSVILLE,,,47035,____________U,060102080301,35.960839,ADDRESS MATCHING-HOUSE NUMBER,0,CUMBERLAND COUNTY,,110012951886,2089 E 1ST ST,50,CUMBERLAND,-84.992686
,,,Y,TN,,$0,,TN0004548,,CRAZY HORSE CANOE RENTAL,,04,,N,0,0,,,,,,____________U,,35.242687,County Centroid,0,,,110052576921,,30000,WAYNE,-87.819703
,,,Y,TN,,$0,,TN0000148,,CROCKETT MILLS UTILITY DISTRIC,,04,,N,0,1,,CROCKETT MILLS,,,,______V_____U,,35.811312,County Centroid,0,,1,110012856285,,30000,CROCKETT,-89.135349
,,,Y,TN,,$0,,TN0000149,,CROSS ANCHOR UTILITY DISTRICT,,04,,N,0,0,,GREENEVILLE,,,,____________U,,36.168023,Place Name Centroid,0,,,110012856310,,20000,GREENE,-82.819673
47161,,,Y,TN,05130205,$0,,TN0004552,,CROSS CREEKS NATIONAL WILDLIFE REFUGE,37058,04,37058,N,0,0,ENTRANCE POINT OF A FACILITY OR STATION,DOVER,,,47161,,051302050405,36.492529,ADDRESS MATCHING-HOUSE NUMBER,0,STEWART COUNTY,,110018902561,643 WILDLIFE ROAD,50,STEWART,-87.793945
,,,Y,TN,,$0,,TN0001100,,CROSS EYED CRICKET CAMPGROUND,,04,,N,0,1,,,,,,_________VV_U,,35.847472,County Centroid,0,,3,110052729491,,30000,ROANE,-84.523861
,,,Y,TN,,$0,,TN0000150,,CROSSVILLE WATER DEPT,38555,04,,N,0,0,,CROSSVILLE,,,47035,____________U,,35.897053,Zip Code Centroid,0,CUMBERLAND COUNTY,,110012951911,99 MUNICALPLE AVE,10000,CUMBERLAND,-84.98457
,,,Y,TN,,$0,,TN0004946,,CUBA LANDING MARINA,,04,,N,0,0,,,,,,____________U,,36.04044,County Centroid,0,,,110052446411,,30000,HUMPHREYS,-87.790625
,,,Y,TN,,$0,,TN0000162,,CUMBERLAND CITY WATER DEPT.,,04,,Y,0,1,,CUMBERLAND CITY,,,,VVVVVVVVVVVVU,,36.380046,Place Name Centroid,1,,7,110012952000,,20000,STEWART,-87.639948
,,,Y,TN,,$0,,TN0000161,,CUMBERLAND GAP WATER SERVICES,,04,,Y,0,1,,,,,,VVVVVVVVVVVVU,,36.501557,County Centroid,1,,7,110012856418,,30000,CLAIBORNE,-83.660724
47125,,,Y,TN,05130205,$0,,TN0000166,,CUMBERLAND HEIGHTS UTILITY DIS,37040,04,37040,N,0,0,CENTER OF A FACILITY OR STATION,CLARKSVILLE,,,47125,____________U,051302050305,36.50618,ADDRESS MATCHING-HOUSE NUMBER,0,MONTGOMERY COUNTY,,110012856445,925 BRIARWOOD RD,30,MONTGOMERY,-87.38696
,1,,Y,TN,,$0,,TN0004788,,CUMBERLAND MTN RETREAT CMPGD,,04,,Y,1,1,,,,,,VVVVVVVVVVVVU,,35.952398,County Centroid,1,,16,110051905916,,30000,CUMBERLAND,-84.994761
,,,Y,TN,,$0,,TN0000531,,CUMBERLAND UTILITY DISTRICT,37748,04,,N,0,0,,HARRIMAN,,,47145,____________U,,35.921199,Zip Code Centroid,0,ROANE COUNTY,,110012850520,PO BOX 950,10000,ROANE,-84.526606
,,,Y,TN,,$0,,TN0000929,,CUNNINGHAM EAST MONT WAT TR PL,,04,,N,0,0,,CLARKSVILLE,,,,____________U,,36.56643,Place Name Centroid,0,,,110012844315,,20000,MONTGOMERY,-87.345216
,,,Y,TN,,$0,,TN0000167,,CUNNINGHAM UTILITY DISTRICT,37052,04,,Y,0,1,,CUNNINGHAM,,,47125,VVVVVVVVVVVVU,,36.382492,Zip Code Centroid,1,MONTGOMERY COUNTY,1,110012856481,PO BOX 90,10000,MONTGOMERY,-87.40951
,,,Y,TN,,$0,,TN0001889,,CYPRESS BAY RESORT,,04,,N,0,1,,,,,,___VVV______U,,36.325398,County Centroid,0,,3,110051863970,,30000,HENRY,-88.300384
47089,,04/15/2008,Y,TN,06010107,$0,,TN0000170,"$73,000",DANDRIDGE STP,37725,04,37725,Y,0,1,CENTER OF A FACILITY OR STATION,DANDRIDGE,,,47089,____________U,060101070103,36.016759,INTERPOLATION-MAP,1,JEFFERSON COUNTY,,110009789005,1114 WASTEWATER DRIVE,50,JEFFERSON,-83.409611
,1,,Y,TN,,$0,,TN0000174,,DAYTON WATER DEPT,37321,04,,Y,1,1,,DAYTON,,,,SSVVVVVVVVVVU,,35.489296,Zip Code Centroid,1,,10,110012856588,"PO BOX 226,",10000,RHEA,-84.999532
47121,,,Y,TN,06020001,$0,,TN0000183,,DECATUR WATER DEPT,37322,04,37322,N,0,0,CENTER OF A FACILITY OR STATION,DECATUR,,,47121,____________U,060200010602,35.51888,ADDRESS MATCHING-HOUSE NUMBER,0,MEIGS COUNTY,,110012856613,17454 STATE HIGHWAY 58 N,30,MEIGS,-84.78988
,,,Y,TN,,$0,,TN0000186,,DECATURVILLE WATER SYSTEM,,04,,Y,0,1,,DECATURVILLE,,,,VVVVVVVVVVVVU,,35.581926,Place Name Centroid,1,,9,110012856668,,20000,DECATUR,-88.119357
47051,,,Y,TN,06030003,$0,,TN0000187,,DECHERD WATER DEPT.,37324,04,37324,Y,0,1,CENTER OF A FACILITY OR STATION,DECHERD,,,47051,VVVVVVVVVVVVU,060300030303,35.20614,ADDRESS MATCHING-HOUSE NUMBER,1,FRANKLIN COUNTY,3,110012952288,1301 W MAIN ST,30,FRANKLIN,-86.09231
,,,Y,TN,,$0,,TN0005152,,DEER RUN RV RESORT,,04,,N,0,0,,,,,,____________U,,35.952398,County Centroid,0,,,110052537581,,30000,CUMBERLAND,-84.994761
,,,Y,TN,,$0,,TN0000912,,DEERFIELD RESORT WATER SYSTEM,,04,,Y,0,1,,,,,,VVVVVVVVVVSSU,,36.401592,County Centroid,1,,33,110012947035,,30000,CAMPBELL,-84.15925
,,,Y,TN,,$0,,TN0000188,,DEKALB UTILITY DISTRICT #1,,04,,Y,0,1,,SMITHVILLE,,,,VVVVVVVVVVVVU,,35.958313,Place Name Centroid,1,,6,110012856702,,20000,DEKALB,-85.821149
,,,Y,TN,,$0,,TN0000835,,DEKALB UTILITY DISTRICT #4,,04,,Y,0,1,,SMITHVILLE,,,,VVVVVVSSVVVVU,,35.958313,Place Name Centroid,1,,12,110012846297,,20000,DEKALB,-85.821149
,,,Y,TN,,$0,,TN0004277,,DENNIS COVE CAMPGROUND - USFS,,04,,N,0,0,,,,,,____________U,,36.284744,County Centroid,0,,,110052633469,,30000,CARTER,-82.126593
47185,,,Y,TN,05130108,$0,,TN0000190,,DEWHITE UTILITY DISTRICT,38583,04,38583,N,0,0,CENTER OF A FACILITY OR STATION,SPARTA,,,47185,____________U,051301080405,35.94376,ADDRESS MATCHING-HOUSE NUMBER,0,WHITE COUNTY,,110012856748,1808 SMITHVILLE HWY,30,WHITE,-85.51334
,,,Y,TN,,$0,,TN0005090,,DIXIE CASTLE II,,04,,N,0,0,,,,,,____________U,,35.606056,County Centroid,0,,,110052728508,,30000,MADISON,-88.833424
47161,,,Y,TN,06040005,$0,,TN0000962,,DOALNARA RESTORATION SOCI USA,37058,04,37058,Y,0,1,ENTRANCE POINT OF A FACILITY OR STATION,DOVER,,,47161,VVVVVVVVVVVVU,060400050903,36.416313,ADDRESS MATCHING-HOUSE NUMBER,1,STEWART COUNTY,4,110012844743,834 UPPER STANDING ROCK RD,50,STEWART,-87.911557
,,,Y,TN,,$0,,TN0004694,,DOCKS MOTEL,,04,,N,0,0,,,,,,____________U,,35.688185,County Centroid,0,,,110052581988,,30000,BLOUNT,-83.922973
,,,Y,TN,,$0,,TN0000192,,DOUBLE SPRINGS UTILITY DISTRIC,,04,,N,0,1,,COOKEVILLE,,,,VVVVVVVVVVVVU,,36.147686,Place Name Centroid,0,,2,110012856766,,20000,PUTNAM,-85.505233
,,,Y,TN,,$0,,TN0004007,,DOUGLAS LAKE CAMPGROUND,,04,,N,0,0,,,,,,____________U,,36.048479,County Centroid,0,,,110052556122,,30000,JEFFERSON,-83.440966
,,,Y,TN,,$0,,TN0005073,,DOUGLAS LK RESORT OWNERS ASSOC. INC.,,04,,N,0,0,,,,,,____________U,,35.791284,County Centroid,0,,,110051863417,,30000,SEVIER,-83.521955
,,,Y,TN,,$0,,TN0000193,,DOVER WATER DEPT,,04,,N,0,0,,DOVER,,,,____________U,,36.481389,Place Name Centroid,0,,,110012856793,,20000,STEWART,-87.843783
,,,Y,TN,,$0,,TN0000403,,DOWELLTWN-LIBERTY UTILITY DIST,,04,,Y,0,1,,DOWELLTOWN,,,,_______VVVVVU,,36.012158,Place Name Centroid,1,,2,110012949140,,20000,DEKALB,-85.942252
,,,Y,TN,,$0,,TN0000196,,DRESDEN WATER DEPT,,04,,N,0,0,,DRESDEN,,,,____________U,,36.277008,Place Name Centroid,0,,,110012856873,,20000,WEAKLEY,-88.693465
,,,Y,TN,,$0,,TN0000950,,DRY BRANCH WATER SYSTEM,,04,,Y,0,1,,HOLLADAY,,,,VVVVSSSSVVVVU,,35.916571,Post Office Name Centroid,1,,15,110012947357,,20000,BENTON,-88.112291
,,,Y,TN,,$0,,TN0004337,,DRY BRANCH WATER SYSTEM #2,,04,,Y,0,1,,,,,,VVVVVVVVVVVVU,,36.069253,County Centroid,1,,5,110052625735,,30000,BENTON,-88.071212
47031,,,Y,TN,06040002,$0,,TN0000821,,DUCK RIVER UTILITY COMMISSION,37388,04,37388,N,0,0,CENTER OF A FACILITY OR STATION,TULLAHOMA,,,47031,____________U,060400020104,35.42894,ADDRESS MATCHING-HOUSE NUMBER,0,COFFEE COUNTY,3,110000543902,270 WATER LANE,30,COFFEE,-86.19561
,,,Y,TN,,$0,,TN0000205,,DUNLAP WATER SYSTEM,37327,04,,N,0,0,,DUNLAP,,,47153,____________U,,35.452733,Zip Code Centroid,0,SEQUATCHIE COUNTY,,110012856908,PO BOX 595,10000,SEQUATCHIE,-85.308204
,,,Y,TN,,$0,,TN0000209,,DYER WATER DEPT,,04,,N,0,0,,DYER,,,,____________U,,36.071161,Place Name Centroid,0,,,110012855534,,20000,GIBSON,-88.992366
,,,Y,TN,,$0,,TN0000212,,DYERSBURG SUB CONS U D,,04,,N,0,1,,DYERSBURG,,,,VVVVVVVVVVV_U,,36.044923,Place Name Centroid,0,,1,110012854232,,20000,DYER,-89.377947
,,,Y,TN,,$0,,TN0000211,,DYERSBURG WATER DEPT,,04,,N,0,0,,DYERSBURG,,,,____________U,,36.044923,Place Name Centroid,0,,5,110012854214,,20000,DYER,-89.377947
,,,Y,TN,,$0,,TN0005190,,DYSON GROVE BAPTIST CHURCH,,04,,N,0,0,,,,,,____________U,,36.453204,County Centroid,0,,,TN0005190,,30000,Johnson,-81.861237
47085,1,11/12/2015,Y,TN,06040005,"$69,750",,TN0003366 TN0003779,"$69,750",E I DUPONT DE NEMOURS - JOHNSONVILLE PLANT,37134,04,37134,Y,2,1,CENTER OF FACILITY,NEW JOHNSONVILLE,,1,47085,SSSSVVSSSSSVU,060400050404,36.043056,INTERPOLATION-PHOTO,1,HUMPHREYS COUNTY,28,110010575635,1 DUPONT RD,99999999,HUMPHREYS,-87.981667
47037,,05/01/2001,Y,TN,05130202,$0,,TN0004300,"$3,300",E I DUPONT DE NEMOURS - OLD HICKORY PLANT,37138,04,37138,Y,0,1,CENTER OF A FACILITY OR STATION,OLD HICKORY,,,47037,VVVVVVVVVVVVU,051302010605,36.26944,INTERPOLATION-SATELLITE,1,DAVIDSON COUNTY,12,110000370544,1002 INDUSTRIAL RD,200,DAVIDSON,-86.6561
47065,,05/09/2007,Y,TN,06020001,$0,,TN0004123,"$4,500",E I DUPONT DE NEMOURS CHATTANOOGA PLANT,37415,04,37415,N,0,0,AIR RELEASE STACK,CHATTANOOGA,,,47065,,060200011202,35.10865,GPS CARRIER PHASE STATIC RELATIVE POSITION,0,HAMILTON COUNTY,,110000590012,4501 N ACCESS RD,99999999,HAMILTON,-85.247269
,1,,Y,TN,,$0,,TN0004936,,EAGLE BAY MARINA,,04,,Y,1,1,,,,,,VVVVVVVVVVVSU,,36.04044,County Centroid,1,,2,110052652027,,30000,HUMPHREYS,-87.790625
,,,Y,TN,,$0,,TN0005089,,EAGLE CREST OWNER'S ASSOCIATION WATER SY,,04,,N,0,0,,,,,,____________U,,35.791284,County Centroid,0,,,110052728483,,30000,SEVIER,-83.521955
,,,Y,TN,,$0,1,TN0005128,,"EAGLE RANCH ADVENTURE COMPANY, INC.",,04,,Y,0,1,,,,,,VVVVVVVVVVVVU,,35.109437,County Centroid,1,,5,110052515658,,30000,POLK,-84.541112
47133,,,Y,TN,05130105,$0,,TN0000853,,EAST FORK UTILITY DISTRICT,38574,04,38574,N,0,0,CENTER OF A FACILITY OR STATION,MONTEREY,,,47133,____________U,051301050103,36.19091,ADDRESS MATCHING-HOUSE NUMBER,0,OVERTON COUNTY,,110012846545,121 PIERCE LN,30,PUTNAM,-85.17207
,,,Y,TN,,$0,,TN0000218,,EAST MONTGOMERY UTILITY DISTRICT,37015,04,,N,0,0,,ASHLAND CITY,,,47021,____________U,,36.301353,Zip Code Centroid,0,CHEATHAM COUNTY,,110012854250,4211 HIGHWAY 12,10000,CHEATHAM,-87.038236
47155,1,,Y,TN,06010107,$0,,TN0000618,,EAST SEVIER COUNTY U. D.,37876,04,37876,Y,1,1,CENTER OF A FACILITY OR STATION,SEVIERVILLE,,,47155,VVVVVVVVVVVVU,060101070306,35.88131,ADDRESS MATCHING-HOUSE NUMBER,1,SEVIER COUNTY,10,110012849212,1098 ALPINE DR,30,SEVIER,-83.31341
,,,Y,TN,,$0,,TN0000219,,EASTSIDE UTILITY DISTRICT,,04,,N,0,0,,CHATTANOOGA,,,,____________U,,35.066464,Place Name Centroid,0,,,110012854296,,20000,HAMILTON,-85.247065
47109,,,Y,TN,08010207,$0,,TN0000570,,EASTVIEW UTILITY DISTRICT,38367,04,38367,N,0,0,ENTRANCE POINT OF A FACILITY OR STATION,RAMER,,,47109,____________U,080102070402,35.07695,ADDRESS MATCHING-HOUSE NUMBER,0,MCNAIRY COUNTY,,110012851100,199 HIGHWAY 57 W,50,MCNAIRY,-88.54786
,,,Y,TN,,$0,,TN0005146,,EBENEZER BAPTIST CHURCH #2,,04,,N,0,1,,,,,,VVVVVVVVV___U,,35.593668,County Centroid,0,,,110052537475,,30000,BLEDSOE,-85.205979
